"","origin","destination","O_DistToCoastPC","D_DistToCoastPC","O_ParallelToCoastPC","D_ParallelToCoastPC","SSdist","max_flow","reliable_path","EucDist","DivMig","upcoast","offshore","max_flow_logdist","reliable_path_logdist"
"254","20","7",-0.024479295955794,-0.0112932890674335,-0.305948889268524,-0.179756798483868,3,0.00057831,7.06e-08,9.354777994,0.372,0.126192090784656,0.0131860068883604,8.45540050088666,17.4662356924472
"255","21","7",-0.0369272044406424,-0.0112932890674335,-0.098385208220045,-0.179756798483868,2,0.001170288,0.002974054,18.09759087,0.09,-0.0813715902638226,0.0256339153732089,7.75050540661721,6.8178292737452
"256","22","7",0.0220858155559212,-0.0112932890674335,0.206607649260836,-0.179756798483868,1,0.001170288,0.0043375,43.84377547,0.427,-0.386364447744703,-0.0333791046233548,7.75050540661721,6.44045713370916
"257","23","7",0.047754075728943,-0.0112932890674335,0.112037545035491,-0.179756798483868,3,0.001170288,3.82e-07,47.08858715,0.181,-0.291794343519359,-0.0590473647963766,7.75050540661721,15.7778452283398
"258","25","7",-0.0638785506198568,-0.0112932890674335,-0.655435417458152,-0.179756798483868,3,2.14e-06,3.31e-09,55.11730671,0.307,0.475678618974284,0.0525852615524233,14.0547047289305,20.5263176475574
"259","27","7",0.399527824096414,-0.0112932890674335,-0.675749889439903,-0.179756798483868,3,0.000168397,3.98e-08,246.7385463,0.026,0.495993090956035,-0.410821113163847,9.68918627104157,18.039398924656
"260","28","7",0.0205538871473139,-0.0112932890674335,-0.225005669864315,-0.179756798483868,3,0.001095482,3.81e-06,18.68268094,0.228,0.0452488713804476,-0.0318471762147475,7.81656082991723,13.4778813688257
"261","29","7",0.12742353346553,-0.0112932890674335,-0.244560919947458,-0.179756798483868,2,0.000423467,8.75e-06,42.93301515,0.096,0.0648041214635905,-0.138716822532963,8.76703496898617,12.6464568575948
"262","30","7",0.114906935381059,-0.0112932890674335,-0.143855496859074,-0.179756798483868,3,0.001170288,7.2e-07,76.98240227,0.261,-0.0359013016247932,-0.126200224448493,7.75050540661721,15.1440146249363
"263","31","7",0.821754173337599,-0.0112932890674335,-0.0578596414499133,-0.179756798483868,9,1.36e-05,1.15e-26,503.4841515,0.094,-0.121897157033954,-0.833047462405033,12.2054407652223,60.72745047547
"264","32","7",0.655601277818623,-0.0112932890674335,-0.167101115696014,-0.179756798483868,3,2.22e-05,1.08e-09,407.7336409,0.064,-0.0126556827878536,-0.666894566886056,11.715418269086,21.6463047958103
"265","33","7",1.145615550716,-0.0112932890674335,0.139926842349889,-0.179756798483868,14,2.31e-11,5.54e-38,704.5277731,0.043,-0.319683640833756,-1.15690883978343,25.4911884984008,86.7862390330145
"266","34","7",1.16694139725991,-0.0112932890674335,0.0478894831728795,-0.179756798483868,14,2.31e-11,1.1e-38,715.1267311,0.028,-0.227646281656747,-1.17823468632734,25.4911884984008,88.4029233539694
"267","35","7",1.14789400633186,-0.0112932890674335,-0.0123349438923604,-0.179756798483868,14,2.31e-11,1.16e-38,702.1984392,0.033,-0.167421854591507,-1.15918729539929,25.4911884984008,88.3498135286555
"268","36","7",1.18870919700706,-0.0112932890674335,-0.0959718848445982,-0.179756798483868,14,2.31e-11,9.35e-39,724.5646058,0.046,-0.0837849136392693,-1.2000024860745,25.4911884984008,88.5654422834672
"269","37","7",1.15391415637257,-0.0112932890674335,-0.0587310981533737,-0.179756798483868,14,2.31e-11,1.03e-37,704.5106553,0.024,-0.121025700330494,-1.16520744544,25.4911884984008,86.1660896385381
"270","38","7",1.142225733093,-0.0112932890674335,0.183742766501133,-0.179756798483868,13,2.31e-11,4.28e-37,703.2362686,0.021,-0.363499564985001,-1.15351902216044,25.4911884984008,84.741695431186
"271","40","7",1.29068691289919,-0.0112932890674335,-1.51991806650458,-0.179756798483868,15,2.31e-11,1.52e-42,774.3524888,0.096,1.34016126802072,-1.30198020196662,25.4911884984008,97.2898635708917
"272","42","7",1.21780161960289,-0.0112932890674335,-0.0571917330639433,-0.179756798483868,14,2.31e-11,3.56e-38,742.4199745,0.059,-0.122565065419924,-1.22909490867033,25.4911884984008,87.2284729889098
"273","43","7",1.1212900077602,-0.0112932890674335,-1.84190094670069,-0.179756798483868,16,2.31e-11,6.06e-46,684.5798656,0.078,1.66214414821682,-1.13258329682763,25.4911884984008,105.117204477645
"274","1","8",-1.42734723860918,-0.67565149954662,0.847584253071381,0.395102965777359,3,1.63e-08,9.67e-12,447.9539581,0.399,-0.452481287294022,0.751695739062557,18.9321007291337,26.3619928064633
"275","2","8",-1.25268966863477,-0.67565149954662,1.39284430599047,0.395102965777359,5,1.63e-08,2.24e-13,354.8640433,0.207,-0.99774134021311,0.577038169088148,18.9321007291337,30.1271303430556
"276","3","8",-1.19176302782223,-0.67565149954662,0.834217940358819,0.395102965777359,6,1.63e-08,2.61e-18,301.0019088,0.175,-0.43911497458146,0.516111528275609,18.9321007291337,41.4871814525582
"277","4","8",-1.21658172638856,-0.67565149954662,0.590864438510349,0.395102965777359,6,1.63e-08,2.4e-20,316.4177304,0.224,-0.19576147273299,0.540930226841943,18.9321007291337,46.176233122527
"278","5","8",-1.13964563546912,-0.67565149954662,0.381142327287051,0.395102965777359,5,1.63e-08,1.36e-16,273.8181807,0.195,0.0139606384903079,0.463994135922504,18.9321007291337,37.5338767881568
"279","6","8",-0.0475172237111069,-0.67565149954662,-0.328177831624205,0.395102965777359,5,1.63e-08,7.55e-13,430.2746457,0.196,0.723280797401565,-0.628134275835513,18.9321007291337,28.9120586456617
"280","7","8",-0.0112932890674335,-0.67565149954662,-0.179756798483868,0.395102965777359,5,1.63e-08,3.37e-13,447.6918582,0.215,0.574859764261227,-0.664358210479186,18.9321007291337,29.7186934645583
"281","8","8",-0.67565149954662,-0.67565149954662,0.395102965777359,0.395102965777359,NA,NA,NA,0,NA,0,0,NA,NA
"282","9","8",-0.67054960071222,-0.67565149954662,0.370370996099423,0.395102965777359,2,1.63e-08,8.77e-07,0.525845885,0.168,0.0247319696779362,-0.00510189883439938,18.9321007291337,14.9467588445742
"283","10","8",-0.67632090835051,-0.67565149954662,0.196760156022134,0.395102965777359,4,1.63e-08,2.52e-12,17.57588738,0.254,0.198342809755226,0.000669408803889993,18.9321007291337,27.7067622144052
"284","11","8",-0.908300803911853,-0.67565149954662,0.378304391267952,0.395102965777359,3,1.63e-08,1.23e-11,135.7586289,0.283,0.0167985745094077,0.232649304365233,18.9321007291337,26.1214218535502
"285","12","8",-0.663645544265017,-0.67565149954662,0.153699181215904,0.395102965777359,3,1.63e-08,8.17e-11,23.63945965,0.292,0.241403784561456,-0.0120059552816026,18.9321007291337,24.2279671140626
"286","13","8",-1.05667643651094,-0.67565149954662,0.648627003716782,0.395102965777359,3,1.63e-08,1.09e-11,220.3776735,0.342,-0.253524037939423,0.381024936964318,18.9321007291337,26.2422583266934
"287","14","8",-0.69932449130601,-0.67565149954662,0.427843271471202,0.395102965777359,2,1.63e-08,2.71e-06,8.149188618,0.222,-0.032740305693843,0.0236729917593901,18.9321007291337,13.8185619230727
"288","15","8",-1.0569725817112,-0.67565149954662,0.310638396572871,0.395102965777359,NA,0,0,236.1320139,0.456,0.0844645692044887,0.381321082164585,Inf,Inf
"289","16","8",-0.688236787230712,-0.67565149954662,0.208103671492821,0.395102965777359,4,1.63e-08,2.9e-11,17.64445372,0.757,0.186999294284538,0.0125852876840922,18.9321007291337,25.2637252859421
"290","17","8",0.107106014529326,-0.67565149954662,-0.337620371502724,0.395102965777359,5,1.63e-08,1.49e-14,508.8855147,0.244,0.732723337280083,-0.782757514075946,18.9321007291337,32.8374151819593
"291","18","8",0.126312171458394,-0.67565149954662,-0.343488547332525,0.395102965777359,5,1.63e-08,3.49e-14,515.839938,0.054,0.738591513109884,-0.801963671005014,18.9321007291337,31.9862895657023
"292","19","8",0.489697224702065,-0.67565149954662,-0.477313114868541,0.395102965777359,4,1.63e-08,2.23e-11,702.0408564,0.117,0.8724160806459,-1.16534872424868,18.9321007291337,25.5264344374625
"293","20","8",-0.024479295955794,-0.67565149954662,-0.305948889268524,0.395102965777359,5,1.63e-08,2.26e-13,449.0094846,0.182,0.701051855045883,-0.651172203590826,18.9321007291337,30.1182413956384
"294","21","8",-0.0369272044406424,-0.67565149954662,-0.098385208220045,0.395102965777359,4,1.63e-08,3.53e-13,424.4522366,0.167,0.493488173997404,-0.638724295105977,18.9321007291337,29.6723083379774
"295","22","8",0.0220858155559212,-0.67565149954662,0.206607649260836,0.395102965777359,5,1.63e-08,1.51e-13,447.7734085,0.505,0.188495316516524,-0.697737315102541,18.9321007291337,30.5214965580958
"296","23","8",0.047754075728943,-0.67565149954662,0.112037545035491,0.395102965777359,5,1.63e-08,5.34e-14,464.7092025,0.166,0.283065420741868,-0.723405575275563,18.9321007291337,31.5609656489445
"297","25","8",-0.0638785506198568,-0.67565149954662,-0.655435417458152,0.395102965777359,5,1.63e-08,2.01e-15,451.4316055,0.684,1.05053838323551,-0.611772948926763,18.9321007291337,34.8406416728397
"298","27","8",0.399527824096414,-0.67565149954662,-0.675749889439903,0.395102965777359,4,1.63e-08,3.58e-13,656.5802349,0.055,1.07085285521726,-1.07517932364303,18.9321007291337,29.65824340851
"299","28","8",0.0205538871473139,-0.67565149954662,-0.225005669864315,0.395102965777359,4,1.63e-08,8.89e-12,470.8517532,0.244,0.620108635641675,-0.696205386693934,18.9321007291337,26.4460940664027
"300","29","8",0.12742353346553,-0.67565149954662,-0.244560919947458,0.395102965777359,5,1.63e-08,1.88e-14,492.0714032,0.204,0.639663885724817,-0.803075033012149,18.9321007291337,32.6049195250748
"301","30","8",0.114906935381059,-0.67565149954662,-0.143855496859074,0.395102965777359,4,1.63e-08,3.14e-13,500.1155911,0.309,0.538958462636434,-0.790558434927679,18.9321007291337,29.7893834090024
"302","31","8",0.821754173337599,-0.67565149954662,-0.0578596414499133,0.395102965777359,10,1.63e-08,4.04e-31,899.8292063,0.19,0.452962607227273,-1.49740567288422,18.9321007291337,70.9838931908424
"303","32","8",0.655601277818623,-0.67565149954662,-0.167101115696014,0.395102965777359,5,1.63e-08,1.46e-15,797.6271571,0.073,0.562204081473373,-1.33125277736524,18.9321007291337,35.1603399591904
"304","33","8",1.145615550716,-0.67565149954662,0.139926842349889,0.395102965777359,15,2.31e-11,1.95e-42,1087.268214,0.053,0.25517612342747,-1.82126705026262,25.4911884984008,97.0407445331743
"305","34","8",1.16694139725991,-0.67565149954662,0.0478894831728795,0.395102965777359,15,2.31e-11,3.86e-43,1101.475485,0.038,0.34721348260448,-1.84259289680653,25.4911884984008,98.6604918152672
"306","35","8",1.14789400633186,-0.67565149954662,-0.0123349438923604,0.395102965777359,15,2.31e-11,4.09e-43,1089.594712,0.042,0.40743790966972,-1.82354550587848,25.4911884984008,98.6026140286893
"307","36","8",1.18870919700706,-0.67565149954662,-0.0959718848445982,0.395102965777359,15,2.31e-11,3.29e-43,1115.766801,0.059,0.491074850621958,-1.86436069655368,25.4911884984008,98.8202714339667
"308","37","8",1.15391415637257,-0.67565149954662,-0.0587310981533737,0.395102965777359,15,2.31e-11,3.62e-42,1093.698838,0.037,0.453834063930733,-1.82956565591918,25.4911884984008,96.4220998799122
"309","38","8",1.142225733093,-0.67565149954662,0.183742766501133,0.395102965777359,14,2.31e-11,1.51e-41,1083.491073,0.038,0.211360199276226,-1.81787723263962,25.4911884984008,94.993879161929
"310","40","8",1.29068691289919,-0.67565149954662,-1.51991806650458,0.395102965777359,16,2.31e-11,5.34e-47,1201.161275,0.079,1.91502103228194,-1.96633841244581,25.4911884984008,107.546273717748
"311","42","8",1.21780161960289,-0.67565149954662,-0.0571917330639433,0.395102965777359,15,2.31e-11,1.25e-42,1133.12623,0.085,0.452294698841303,-1.89345311914951,25.4911884984008,97.4854303544357
"312","43","8",1.1212900077602,-0.67565149954662,-1.84190094670069,0.395102965777359,17,2.31e-11,2.13e-50,1120.246344,0.057,2.23700391247805,-1.79694150730682,25.4911884984008,115.373132669981
"313","1","9",-1.42734723860918,-0.67054960071222,0.847584253071381,0.370370996099423,4,2.01e-08,3.69e-11,454.7880015,0.225,-0.477213256971958,0.756797637896956,18.7225460218814,25.0228095648821
"314","2","9",-1.25268966863477,-0.67054960071222,1.39284430599047,0.370370996099423,4,2.01e-08,7.4e-14,361.8317464,0.282,-1.02247330989105,0.582140067922547,18.7225460218814,31.2347113017065
"315","3","9",-1.19176302782223,-0.67054960071222,0.834217940358819,0.370370996099423,5,2.01e-08,4.34e-18,307.7658681,0.19,-0.463846944259396,0.521213427110008,18.7225460218814,40.9786573257805
"316","4","9",-1.21658172638856,-0.67054960071222,0.590864438510349,0.370370996099423,5,2.01e-08,7.92e-21,323.0442228,0.218,-0.220493442410926,0.546032125676343,18.7225460218814,47.2848957470486
"317","5","9",-1.13964563546912,-0.67054960071222,0.381142327287051,0.370370996099423,5,2.01e-08,1.36e-16,279.7647942,0.158,-0.0107713311876283,0.469096034756904,18.7225460218814,37.5338767881568
"318","6","9",-0.0475172237111069,-0.67054960071222,-0.328177831624205,0.370370996099423,4,2.01e-08,9.93e-13,426.2622366,0.148,0.698548827723628,-0.623032377001113,18.7225460218814,28.6380457308655
"319","7","9",-0.0112932890674335,-0.67054960071222,-0.179756798483868,0.370370996099423,5,2.01e-08,4.44e-13,443.6708841,0.173,0.550127794583291,-0.659256311644787,18.7225460218814,29.4429518324785
"320","8","9",-0.67565149954662,-0.67054960071222,0.395102965777359,0.370370996099423,2,2.01e-08,3.13e-06,0.525845885,0.563,-0.0247319696779362,0.00510189883439938,18.7225460218814,13.6744775534122
"321","9","9",-0.67054960071222,-0.67054960071222,0.370370996099423,0.370370996099423,NA,NA,NA,0,NA,0,0,NA,NA
"322","10","9",-0.67632090835051,-0.67054960071222,0.196760156022134,0.370370996099423,4,2.01e-08,3.31e-12,16.63173175,0.18,0.173610840077289,0.00577130763828937,18.7225460218814,27.4340729265396
"323","11","9",-0.908300803911853,-0.67054960071222,0.378304391267952,0.370370996099423,3,2.01e-08,1.23e-11,141.3413993,0.327,-0.00793339516852848,0.237751203199633,18.7225460218814,26.1214218535502
"324","12","9",-0.663645544265017,-0.67054960071222,0.153699181215904,0.370370996099423,3,2.01e-08,8.17e-11,21.6037505,0.209,0.216671814883519,-0.00690405644720327,18.7225460218814,24.2279671140626
"325","13","9",-1.05667643651094,-0.67054960071222,0.648627003716782,0.370370996099423,3,2.01e-08,1.09e-11,226.3901995,0.367,-0.278256007617359,0.386126835798718,18.7225460218814,26.2422583266934
"326","14","9",-0.69932449130601,-0.67054960071222,0.427843271471202,0.370370996099423,2,2.01e-08,2.71e-06,14.97901145,0.149,-0.0574722753717791,0.0287748905937895,18.7225460218814,13.8185619230727
"327","15","9",-1.0569725817112,-0.67054960071222,0.310638396572871,0.370370996099423,NA,0,0,241.1028137,0.393,0.0597325995265525,0.386422980998984,Inf,Inf
"328","16","9",-0.688236787230712,-0.67054960071222,0.208103671492821,0.370370996099423,4,2.01e-08,3.82e-11,18.31331102,0.372,0.162267324606602,0.0176871865184915,18.7225460218814,24.988185600316
"329","17","9",0.107106014529326,-0.67054960071222,-0.337620371502724,0.370370996099423,4,2.01e-08,5.3e-14,504.8606627,0.149,0.707991367602147,-0.777655615241546,18.7225460218814,31.5684844813586
"330","18","9",0.126312171458394,-0.67054960071222,-0.343488547332525,0.370370996099423,4,2.01e-08,2.88e-14,511.8225172,0.042,0.713859543431948,-0.796861772170614,18.7225460218814,32.1784010077688
"331","19","9",0.489697224702065,-0.67054960071222,-0.477313114868541,0.370370996099423,4,2.01e-08,2.93e-11,698.0022353,0.143,0.847684110967964,-1.16024682541428,18.7225460218814,25.2534335999055
"332","20","9",-0.024479295955794,-0.67054960071222,-0.305948889268524,0.370370996099423,4,2.01e-08,8.07e-13,445.0041189,0.157,0.676319885367947,-0.646070304756426,18.7225460218814,28.8454527266407
"333","21","9",-0.0369272044406424,-0.67054960071222,-0.098385208220045,0.370370996099423,4,2.01e-08,1.26e-12,420.4190581,0.131,0.468756204319468,-0.633622396271578,18.7225460218814,28.3999093949652
"334","22","9",0.0220858155559212,-0.67054960071222,0.206607649260836,0.370370996099423,4,2.01e-08,1.12e-12,443.7568599,0.266,0.163763346838587,-0.692635416268142,18.7225460218814,28.5176924306215
"335","23","9",0.047754075728943,-0.67054960071222,0.112037545035491,0.370370996099423,4,2.01e-08,8.66e-14,460.690496,0.125,0.258333451063932,-0.718303676441163,18.7225460218814,31.0774765793423
"336","25","9",-0.0638785506198568,-0.67054960071222,-0.655435417458152,0.370370996099423,5,2.01e-08,2.65e-15,447.5059139,0.478,1.02580641355757,-0.606671050092363,18.7225460218814,34.5642167549126
"337","27","9",0.399527824096414,-0.67054960071222,-0.675749889439903,0.370370996099423,4,2.01e-08,4.71e-13,652.5615699,0.037,1.04612088553933,-1.07007742480863,18.7225460218814,29.3839183008943
"338","28","9",0.0205538871473139,-0.67054960071222,-0.225005669864315,0.370370996099423,4,2.01e-08,1.17e-11,466.8302764,0.226,0.595376665963738,-0.691103487859534,18.7225460218814,26.1714322741248
"339","29","9",0.12742353346553,-0.67054960071222,-0.244560919947458,0.370370996099423,4,2.01e-08,6.7e-14,488.0386735,0.164,0.614931916046881,-0.79797313417775,18.7225460218814,31.3340837755197
"340","30","9",0.114906935381059,-0.67054960071222,-0.143855496859074,0.370370996099423,3,2.01e-08,2.41e-11,496.1124776,0.217,0.514226492958498,-0.78545653609328,18.7225460218814,25.4488092754319
"341","31","9",0.821754173337599,-0.67054960071222,-0.0578596414499133,0.370370996099423,10,2.01e-08,5.32e-31,895.7894014,0.108,0.428230637549336,-1.49230377404982,18.7225460218814,70.7086645794619
"342","32","9",0.655601277818623,-0.67054960071222,-0.167101115696014,0.370370996099423,5,2.01e-08,1.92e-15,793.5873323,0.053,0.537472111795437,-1.32615087853084,18.7225460218814,34.886451208871
"343","33","9",1.145615550716,-0.67054960071222,0.139926842349889,0.370370996099423,15,2.31e-11,2.56e-42,1083.244246,0.044,0.230444153749534,-1.81616515142822,25.4911884984008,96.7685666472585
"344","34","9",1.16694139725991,-0.67054960071222,0.0478894831728795,0.370370996099423,15,2.31e-11,5.08e-43,1097.446618,0.032,0.322481512926544,-1.83749099797213,25.4911884984008,98.3858477371536
"345","35","9",1.14789400633186,-0.67054960071222,-0.0123349438923604,0.370370996099423,15,2.31e-11,5.38e-43,1085.563648,0.037,0.382705939991783,-1.81844360704408,25.4911884984008,98.3284706245703
"346","36","9",1.18870919700706,-0.67054960071222,-0.0959718848445982,0.370370996099423,15,2.31e-11,4.33e-43,1111.733041,0.05,0.466342880944021,-1.85925879771928,25.4911884984008,98.5455914567296
"347","37","9",1.15391415637257,-0.67054960071222,-0.0587310981533737,0.370370996099423,15,2.31e-11,4.76e-42,1089.666402,0.034,0.429102094252797,-1.82446375708479,25.4911884984008,96.1483262375066
"348","38","9",1.142225733093,-0.67054960071222,0.183742766501133,0.370370996099423,14,2.31e-11,1.98e-41,1079.471121,0.038,0.18662822959829,-1.81277533380522,25.4911884984008,94.7228919680494
"349","40","9",1.29068691289919,-0.67054960071222,-1.51991806650458,0.370370996099423,16,2.31e-11,7.03e-47,1197.137952,0.057,1.89028906260401,-1.96123651361141,25.4911884984008,107.271312664898
"350","42","9",1.21780161960289,-0.67054960071222,-0.0571917330639433,0.370370996099423,15,2.31e-11,1.65e-42,1129.093363,0.068,0.427562729163366,-1.88835122031511,25.4911884984008,97.2077986178374
"351","43","9",1.1212900077602,-0.67054960071222,-1.84190094670069,0.370370996099423,17,2.31e-11,2.8e-50,1116.250109,0.053,2.21227194280011,-1.79183960847242,25.4911884984008,115.099635232521
"352","1","10",-1.42734723860918,-0.67632090835051,0.847584253071381,0.196760156022134,5,2.57e-06,1.23e-14,455.2849813,0.262,-0.650824097049247,0.751026330258667,13.8716046590571,33.0291771325323
"353","2","10",-1.25268966863477,-0.67632090835051,1.39284430599047,0.196760156022134,5,2.57e-06,1.69e-17,365.6636492,0.154,-1.19608414996834,0.576368760284258,13.8716046590571,39.6192180519638
"354","3","10",-1.19176302782223,-0.67632090835051,0.834217940358819,0.196760156022134,6,2.57e-06,2.26e-18,307.5805836,0.124,-0.637457784336685,0.515442119471719,13.8716046590571,41.6311668606086
"355","4","10",-1.21658172638856,-0.67632090835051,0.590864438510349,0.196760156022134,6,2.57e-06,1.72e-20,321.7506455,0.17,-0.394104282488215,0.540260818038053,13.8716046590571,46.5093775690556
"356","5","10",-1.13964563546912,-0.67632090835051,0.381142327287051,0.196760156022134,5,2.57e-06,3.74e-13,275.3005318,0.2,-0.184382171264918,0.463324727118614,13.8716046590571,29.6145205974962
"357","6","10",-0.0475172237111069,-0.67632090835051,-0.328177831624205,0.196760156022134,5,5.46e-07,4.88e-16,421.8425514,0.202,0.524937987646339,-0.628803684639403,15.4206468612015,36.2562162680397
"358","7","10",-0.0112932890674335,-0.67632090835051,-0.179756798483868,0.196760156022134,6,5.46e-07,2.18e-16,439.5291587,0.229,0.376516954506001,-0.665027619283076,15.4206468612015,37.0620366111037
"359","8","10",-0.67565149954662,-0.67632090835051,0.395102965777359,0.196760156022134,3,1.85e-06,1.06e-07,17.57588738,0.372,-0.198342809755226,-0.000669408803889993,14.200324918874,17.0598267428343
"360","9","10",-0.67054960071222,-0.67632090835051,0.370370996099423,0.196760156022134,3,1.85e-06,8.58e-08,16.63173175,0.158,-0.173610840077289,-0.00577130763828937,14.200324918874,17.2712468304525
"361","10","10",-0.67632090835051,-0.67632090835051,0.196760156022134,0.196760156022134,NA,NA,NA,0,NA,0,0,NA,NA
"362","11","10",-0.908300803911853,-0.67632090835051,0.378304391267952,0.196760156022134,3,2.57e-06,1.69e-08,136.1636935,0.17,-0.181544235245818,0.231979895561343,13.8716046590571,18.8959522150174
"363","12","10",-0.663645544265017,-0.67632090835051,0.153699181215904,0.196760156022134,3,1.85e-06,5.96e-09,7.377205405,0.3,0.0430609748062301,-0.0126753640854926,14.200324918874,19.9381953558692
"364","13","10",-1.05667643651094,-0.67632090835051,0.648627003716782,0.196760156022134,3,2.57e-06,1.04e-08,222.3569716,0.185,-0.451866847694648,0.380355528160428,13.8716046590571,19.3814600307991
"365","14","10",-0.69932449130601,-0.67632090835051,0.427843271471202,0.196760156022134,3,1.85e-06,9.2e-08,24.37725122,0.178,-0.231083115449068,0.0230035829555001,14.200324918874,17.2014772598974
"366","15","10",-1.0569725817112,-0.67632090835051,0.310638396572871,0.196760156022134,NA,0,0,233.2498595,0.359,-0.113878240550737,0.380651673360695,Inf,Inf
"367","16","10",-0.688236787230712,-0.67632090835051,0.208103671492821,0.196760156022134,5,1.85e-06,6.39e-13,6.279950706,0.489,-0.0113435154706874,0.0119158788802022,14.200324918874,29.0788719405332
"368","17","10",0.107106014529326,-0.67632090835051,-0.337620371502724,0.196760156022134,5,5.46e-07,2.17e-16,502.1630442,0.197,0.534380527524857,-0.783426922879836,15.4206468612015,37.0666343203524
"369","18","10",0.126312171458394,-0.67632090835051,-0.343488547332525,0.196760156022134,5,5.46e-07,2.62e-16,509.5427776,0.073,0.540248703354659,-0.802633079808904,15.4206468612015,36.8781871701317
"370","19","10",0.489697224702065,-0.67632090835051,-0.477313114868541,0.196760156022134,5,5.46e-07,1.44e-14,699.9444513,0.143,0.674073270890675,-1.16601813305257,15.4206468612015,32.8715481883287
"371","20","10",-0.024479295955794,-0.67632090835051,-0.305948889268524,0.196760156022134,5,5.46e-07,1.46e-16,440.3533023,0.226,0.502709045290658,-0.651841612394716,15.4206468612015,37.4629250521845
"372","21","10",-0.0369272044406424,-0.67632090835051,-0.098385208220045,0.196760156022134,5,5.46e-07,2.28e-16,416.8384256,0.157,0.295145364242179,-0.639393703909867,15.4206468612015,37.0171860449384
"373","22","10",0.0220858155559212,-0.67632090835051,0.206607649260836,0.196760156022134,5,5.46e-07,1.4e-16,441.5405862,0.536,-0.00984749323870188,-0.698406723906431,15.4206468612015,37.5048892512835
"374","23","10",0.047754075728943,-0.67632090835051,0.112037545035491,0.196760156022134,5,5.46e-07,3.45e-17,458.3772279,0.129,0.0847226109866424,-0.724074984079453,15.4206468612015,38.9055723498555
"375","25","10",-0.0638785506198568,-0.67632090835051,-0.655435417458152,0.196760156022134,6,5.46e-07,1.3e-18,441.132788,0.552,0.852195573480286,-0.612442357730653,15.4206468612015,42.1841674094253
"376","27","10",0.399527824096414,-0.67632090835051,-0.675749889439903,0.196760156022134,5,5.46e-07,2.31e-16,653.0333847,0.064,0.872510045462037,-1.07584873244692,15.4206468612015,37.004113963371
"377","28","10",0.0205538871473139,-0.67632090835051,-0.225005669864315,0.196760156022134,5,5.46e-07,5.74e-15,462.6538775,0.22,0.421765825886449,-0.696874795497823,15.4206468612015,33.7913171845792
"378","29","10",0.12742353346553,-0.67632090835051,-0.244560919947458,0.196760156022134,5,5.46e-07,3.07e-17,484.5311699,0.164,0.441321075969592,-0.803744441816039,15.4206468612015,39.0222690192997
"379","30","10",0.114906935381059,-0.67632090835051,-0.143855496859074,0.196760156022134,4,5.46e-07,3.01e-15,494.4369388,0.586,0.340615652881208,-0.791227843731569,15.4206468612015,34.4368363161499
"380","31","10",0.821754173337599,-0.67632090835051,-0.0578596414499133,0.196760156022134,11,5.46e-07,2.61e-34,898.2682908,0.233,0.254619797472047,-1.49807508168811,15.4206468612015,78.328542940463
"381","32","10",0.655601277818623,-0.67632090835051,-0.167101115696014,0.196760156022134,6,5.46e-07,9.43e-19,796.0754798,0.068,0.363861271718148,-1.33192218616913,15.4206468612015,42.5052206702415
"382","33","10",1.145615550716,-0.67632090835051,0.139926842349889,0.196760156022134,16,2.31e-11,1.26e-45,1087.117974,0.048,0.056833313672245,-1.82193645906651,25.4911884984008,104.385217463769
"383","34","10",1.16694139725991,-0.67632090835051,0.0478894831728795,0.196760156022134,16,2.31e-11,2.5e-46,1101.122645,0.031,0.148870672849254,-1.84326230561042,25.4911884984008,106.002623545852
"384","35","10",1.14789400633186,-0.67632090835051,-0.0123349438923604,0.196760156022134,16,2.31e-11,2.64e-46,1089.147615,0.034,0.209095099914494,-1.82421491468237,25.4911884984008,105.948135360568
"385","36","10",1.18870919700706,-0.67632090835051,-0.0959718848445982,0.196760156022134,16,2.31e-11,2.12e-46,1115.108457,0.055,0.292732040866732,-1.86503010535757,25.4911884984008,106.167498189042
"386","37","10",1.15391415637257,-0.67632090835051,-0.0587310981533737,0.196760156022134,16,2.31e-11,2.34e-45,1093.15145,0.026,0.255491254175507,-1.83023506472307,25.4911884984008,103.766178255362
"387","38","10",1.142225733093,-0.67632090835051,0.183742766501133,0.196760156022134,15,2.31e-11,9.73e-45,1083.493975,0.03,0.0130173895210005,-1.81854664144351,25.4911884984008,102.341115288534
"388","40","10",1.29068691289919,-0.67632090835051,-1.51991806650458,0.196760156022134,17,2.31e-11,3.45e-50,1197.709301,0.091,1.71667822252672,-1.9670078212497,25.4911884984008,114.890880418659
"389","42","10",1.21780161960289,-0.67632090835051,-0.0571917330639433,0.196760156022134,16,2.31e-11,8.09e-46,1132.540091,0.071,0.253951889086077,-1.8941225279534,25.4911884984008,104.828285546656
"390","43","10",1.1212900077602,-0.67632090835051,-1.84190094670069,0.196760156022134,18,2.31e-11,1.38e-53,1115.724008,0.079,2.03866110272282,-1.79761091611071,25.4911884984008,122.714926429515
"391","1","11",-1.42734723860918,-0.908300803911853,0.847584253071381,0.378304391267952,3,5.22e-06,8.68e-11,321.9773819,0.311,-0.469279861803429,0.519046434697324,13.1630131560697,24.1674144942622
"392","2","11",-1.25268966863477,-0.908300803911853,1.39284430599047,0.378304391267952,4,5.22e-06,6.75e-14,246.2061344,0.227,-1.01453991472252,0.344388864722914,13.1630131560697,31.3266487970322
