0,9.83E-07,6.65E-07,6.53E-06,3.67E-06,6.06E-06,6.06E-06,1.63E-08,2.01E-08,2.57E-06,5.22E-06,6.06E-06,1.25E-09,5.27E-08,5.82E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,6.06E-06,2.33E-06,6.06E-06
8.77E-05,0,6.65E-07,6.53E-06,3.67E-06,6.06E-06,6.06E-06,1.63E-08,2.01E-08,2.57E-06,5.22E-06,6.06E-06,1.25E-09,5.27E-08,5.82E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,6.06E-06,2.33E-06,6.06E-06
4.99E-05,9.83E-07,0,0.000454529,3.67E-06,6.06E-06,6.06E-06,1.63E-08,2.01E-08,2.57E-06,5.22E-06,6.06E-06,1.25E-09,5.27E-08,5.82E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,6.06E-06,2.33E-06,6.06E-06
4.99E-05,9.83E-07,6.65E-07,0,3.67E-06,6.06E-06,6.06E-06,1.63E-08,2.01E-08,2.57E-06,5.22E-06,6.06E-06,1.25E-09,5.27E-08,5.82E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,6.06E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,6.06E-06,2.33E-06,6.06E-06
1.40E-06,9.83E-07,6.65E-07,1.40E-06,0,3.79E-06,3.79E-06,1.63E-08,2.01E-08,2.57E-06,3.51E-06,3.79E-06,1.25E-09,5.27E-08,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,3.79E-06,2.33E-06,3.79E-06
1.89E-08,1.89E-08,1.89E-08,1.89E-08,1.89E-08,0,0.001170288,1.63E-08,2.01E-08,5.46E-07,2.63E-07,5.46E-07,1.25E-09,5.27E-08,5.46E-07,5.46E-07,0.002032971,0.002584712,0.00075238,0.003397538,0.000785741,6.39E-05,8.49E-05,0.002238898,0.001551508,0.009656068,0.001509062,0.00057453,9.18E-05,0.001534371,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,1.18E-05,2.33E-06,0.000157401
1.89E-08,1.89E-08,1.89E-08,1.89E-08,1.89E-08,0.002161005,0,1.63E-08,2.01E-08,5.46E-07,2.63E-07,5.46E-07,1.25E-09,5.27E-08,5.46E-07,5.46E-07,0.002032971,0.002161005,0.00075238,0.002161005,0.000785741,6.39E-05,8.49E-05,0.002238898,0.001551508,0.002161005,0.001509062,0.00057453,9.18E-05,0.001534371,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,1.18E-05,2.33E-06,0.000157401
1.89E-08,1.89E-08,1.89E-08,1.89E-08,1.89E-08,0.00102764,0.00102764,0,2.01E-08,1.85E-06,2.63E-07,2.02E-06,1.25E-09,5.27E-08,8.14E-07,0.000544561,0.00102764,0.00102764,0.000831415,0.00102764,0.00102764,0.000716815,0.000719463,0.00102764,0.00102764,0.00102764,0.00102764,0.00102764,0.000124204,0.00102764,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,1.18E-05,2.33E-06,0.000157401
1.89E-08,1.89E-08,1.89E-08,1.89E-08,1.89E-08,0.000711765,0.000711765,1.63E-08,0,1.85E-06,2.63E-07,2.02E-06,1.25E-09,5.27E-08,8.14E-07,0.000114333,0.000711765,0.000711765,0.000711765,0.000711765,0.000711765,0.000404819,0.000569357,0.000711765,0.000711765,0.000711765,0.000711765,0.000711765,0.000124204,0.000711765,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,1.18E-05,2.33E-06,0.000157401
1.89E-08,1.89E-08,1.89E-08,1.89E-08,1.89E-08,5.74E-05,5.74E-05,1.63E-08,2.01E-08,0,2.63E-07,2.02E-06,1.25E-09,5.27E-08,8.14E-07,3.14E-06,5.74E-05,5.74E-05,5.74E-05,5.74E-05,5.74E-05,5.74E-05,5.74E-05,5.74E-05,5.74E-05,5.74E-05,5.74E-05,5.74E-05,5.74E-05,5.74E-05,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,2.33E-06,1.18E-05,2.33E-06,5.74E-05
