6.09E-28,6.39E-35,2.94E-25,2.52E-21,1.53E-14,2.87E-10,1.25E-11,1.23E-11,1.23E-11,1.69E-08,0,1.36E-06,1.08E-36,4.10E-11,7.46E-12,1.52E-06,7.80E-09,1.10E-07,1.34E-10,5.93E-11,4.10E-10,2.88E-09,8.02E-11,2.03E-11,3.07E-09,6.64E-10,8.92E-09,3.03E-08,1.83E-14,2.34E-10,1.10E-18,1.14E-16,6.85E-18,1.33E-16,3.58E-18,2.96E-17,3.61E-16,2.91E-17,5.98E-14
9.72E-24,1.02E-30,4.69E-21,4.02E-17,2.44E-10,4.55E-08,6.40E-09,8.17E-11,8.17E-11,5.96E-09,2.59E-09,0,1.73E-32,6.53E-07,1.19E-07,1.96E-06,4.43E-09,2.92E-09,3.47E-11,1.11E-08,1.60E-07,1.91E-08,1.63E-08,3.29E-09,8.51E-11,1.08E-08,5.78E-09,5.16E-08,3.58E-14,1.39E-09,1.34E-16,1.48E-15,8.86E-17,1.24E-15,4.63E-17,1.29E-15,1.21E-14,4.22E-14,1.15E-13
5.39E-28,5.65E-35,2.60E-25,2.23E-21,1.35E-14,2.53E-10,1.11E-11,1.09E-11,1.09E-11,1.04E-08,1.71E-05,2.33E-07,0,3.62E-11,0.000835091,1.34E-06,6.90E-09,9.72E-08,1.19E-10,5.24E-11,2.71E-10,2.55E-09,7.09E-11,1.80E-11,2.71E-09,5.87E-10,7.89E-09,2.68E-08,1.62E-14,2.07E-10,9.69E-19,1.01E-16,6.06E-18,1.17E-16,3.17E-18,2.62E-17,3.19E-16,6.86E-17,5.29E-14
5.29E-25,5.55E-32,2.55E-22,2.19E-18,1.33E-11,5.40E-05,2.75E-06,2.71E-06,2.71E-06,9.20E-08,1.41E-10,1.18E-07,9.42E-34,0,6.48E-09,0.003253664,1.38E-05,0.000194058,2.14E-06,5.10E-06,3.64E-07,0.000633409,1.76E-05,8.24E-07,5.42E-06,1.08E-05,1.58E-05,5.35E-05,1.19E-09,4.61E-05,3.29E-14,5.39E-12,3.24E-13,3.96E-13,1.69E-13,2.52E-13,1.40E-12,4.31E-12,8.44E-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.09E-29,3.24E-36,1.49E-26,1.28E-22,7.76E-16,3.45E-08,1.17E-09,2.90E-11,3.82E-11,6.39E-13,2.20E-12,2.08E-12,5.50E-38,5.35E-10,5.25E-09,0,1.06E-09,3.80E-10,2.69E-12,1.71E-09,4.51E-08,3.64E-10,2.25E-11,5.19E-09,1.06E-11,2.70E-08,5.27E-10,5.68E-09,6.84E-16,4.16E-11,1.60E-16,1.76E-15,1.06E-16,1.48E-15,5.52E-17,1.54E-15,1.44E-14,5.03E-14,1.36E-14
1.05E-32,1.10E-39,5.05E-30,4.33E-26,2.63E-19,0.003381673,1.34E-05,1.49E-14,5.30E-14,2.17E-16,3.06E-15,7.03E-16,1.86E-41,7.42E-13,1.78E-12,6.34E-13,0,1.82E-05,1.49E-08,0.000167224,2.10E-08,4.13E-11,2.56E-10,0.000239577,1.54E-06,0.000616215,6.13E-06,4.30E-10,1.88E-12,6.34E-11,1.30E-12,2.17E-10,1.30E-11,8.40E-13,6.80E-12,5.63E-11,6.25E-10,8.33E-12,1.04E-07
1.27E-32,1.33E-39,6.12E-30,5.25E-26,3.18E-19,0.002608947,1.04E-05,3.49E-14,2.88E-14,2.62E-16,1.66E-15,8.52E-16,2.26E-41,4.03E-13,2.15E-12,7.68E-13,8.68E-06,0,2.39E-08,0.000129012,2.54E-08,1.92E-10,2.72E-10,0.000184833,1.38E-05,0.000221402,4.73E-06,7.85E-10,1.74E-12,7.27E-10,1.57E-12,2.62E-10,1.58E-11,2.46E-12,8.23E-12,6.82E-11,7.57E-10,1.01E-11,1.26E-07
4.10E-33,4.30E-40,1.98E-30,1.70E-26,1.03E-19,4.18E-06,4.54E-07,2.23E-11,2.93E-11,1.44E-14,1.69E-12,3.25E-13,7.30E-42,4.11E-10,4.94E-12,6.17E-12,3.64E-07,2.55E-06,0,2.82E-06,1.77E-06,7.19E-10,2.73E-07,3.80E-06,2.25E-07,9.27E-06,1.77E-06,3.05E-07,5.88E-10,0.000163117,8.12E-11,2.39E-09,1.43E-10,3.31E-09,7.48E-11,1.11E-10,6.20E-10,1.91E-09,5.10E-09
2.92E-33,3.07E-40,1.41E-30,1.21E-26,7.34E-20,1.78E-05,7.06E-08,2.26E-13,8.07E-13,1.46E-16,4.65E-14,3.30E-15,5.20E-42,1.13E-11,1.36E-13,1.70E-13,0.000539834,6.64E-05,8.78E-12,0,2.59E-08,1.88E-10,3.89E-09,0.00173197,2.20E-08,0.0137625,0.008075,6.55E-09,2.20E-13,8.27E-13,2.19E-15,2.48E-13,1.49E-14,5.38E-15,7.78E-15,6.44E-14,7.15E-13,8.15E-14,1.19E-10
4.56E-33,4.78E-40,2.20E-30,1.89E-26,1.14E-19,0.1599875,0.002974054,3.53E-13,1.26E-12,2.28E-16,7.25E-14,5.14E-15,8.11E-42,1.76E-11,2.12E-13,2.65E-13,0.001007263,0.00055006,2.97E-07,0.007911382,0,5.41E-11,6.07E-09,0.00179786,1.34E-06,0.014620298,0.003031262,0.0011411,1.01E-12,3.84E-09,7.47E-14,1.25E-11,7.49E-13,4.56E-13,3.92E-13,3.24E-12,3.60E-11,4.80E-13,5.97E-09
1.58E-33,1.66E-40,7.64E-31,6.55E-27,3.97E-20,0.0852625,0.0043375,1.51E-13,1.12E-12,1.40E-16,6.47E-14,3.16E-15,2.82E-42,1.57E-11,2.69E-13,2.36E-13,0.003421226,0.00716005,3.91E-05,0.008050835,1.18E-08,0,0.0278125,0.001300365,0.000180271,0.01697495,0.003386442,0.0466125,5.70E-10,1.88E-05,5.39E-13,3.28E-11,1.97E-12,1.50E-11,1.03E-12,8.51E-12,9.45E-11,1.37E-11,1.57E-08
6.97E-34,7.31E-41,3.36E-31,2.89E-27,1.75E-20,9.61E-05,3.82E-07,5.34E-14,8.66E-14,3.45E-17,4.99E-15,7.77E-16,1.24E-42,1.21E-12,1.18E-13,4.23E-14,0.001900043,0.002530715,0.000110585,0.000278759,9.14E-09,1.91E-10,0,1.40E-05,0.000448848,0.005999785,0.004654871,0.003596904,3.75E-10,5.69E-06,3.83E-13,1.06E-10,6.39E-12,2.53E-10,3.34E-12,7.77E-12,4.17E-11,8.98E-12,6.90E-09
1.61E-36,1.69E-43,7.78E-34,6.67E-30,4.05E-23,8.33E-07,3.31E-09,2.01E-15,2.65E-15,1.30E-18,1.53E-16,2.93E-17,2.87E-45,3.71E-14,4.46E-16,5.57E-16,7.94E-09,1.49E-09,4.19E-16,4.12E-08,5.58E-13,3.56E-14,8.40E-14,0,6.56E-14,2.02E-07,1.51E-09,1.41E-13,3.23E-18,3.33E-16,4.83E-20,1.87E-18,1.12E-19,4.47E-19,5.87E-20,4.86E-19,5.40E-18,1.52E-17,8.95E-16
6.59E-35,6.91E-42,3.18E-32,2.73E-28,1.65E-21,1.47E-06,3.98E-08,3.58E-13,4.71E-13,2.31E-16,2.72E-14,5.22E-15,1.17E-43,6.60E-12,7.94E-14,9.91E-14,1.04E-07,1.64E-07,4.55E-11,1.82E-07,3.65E-08,1.15E-11,1.76E-08,1.94E-07,0,2.65E-06,3.65E-08,1.17E-08,8.15E-11,8.09E-10,2.14E-12,8.96E-11,5.38E-12,5.32E-11,2.81E-12,2.29E-12,2.50E-11,7.97E-11,1.08E-10
7.12E-33,7.47E-40,3.44E-30,2.95E-26,1.79E-19,0.000958873,3.81E-06,8.89E-12,1.17E-11,5.74E-15,6.75E-13,1.30E-13,1.27E-41,1.64E-10,1.97E-12,2.46E-12,0.039225,0.000550601,5.85E-10,4.74E-05,7.73E-09,1.57E-10,8.24E-11,6.79E-05,3.24E-07,0,8.75E-05,7.14E-10,1.60E-11,2.78E-11,5.09E-14,8.50E-12,5.10E-13,1.25E-13,2.67E-13,2.21E-12,2.45E-11,7.69E-13,4.06E-09
1.48E-33,1.55E-40,7.15E-31,6.14E-27,3.72E-20,0.002200327,8.75E-06,1.88E-14,6.70E-14,3.07E-17,3.86E-15,2.74E-16,2.64E-42,9.38E-13,2.52E-13,8.98E-14,3.05E-05,5.73E-06,6.47E-11,0.000108806,9.53E-09,1.00E-10,3.23E-10,0.000321113,4.00E-07,0.00077873,0,8.80E-10,1.97E-11,3.43E-11,1.84E-13,3.07E-11,1.84E-12,1.54E-13,9.63E-13,7.97E-12,8.85E-11,1.18E-12,1.47E-08
2.72E-33,2.85E-40,1.31E-30,1.13E-26,6.83E-20,0.000181257,7.20E-07,3.14E-13,2.41E-11,3.01E-15,1.39E-12,6.78E-14,4.84E-42,3.37E-10,4.06E-12,5.06E-12,0.0196,0.0372375,7.86E-05,1.78E-05,9.31E-09,4.47E-11,4.02E-10,1.28E-05,9.40E-05,0.0001375,0.0076875,0,1.85E-12,1.60E-08,3.37E-13,5.64E-11,3.38E-12,9.31E-12,1.77E-12,1.46E-11,1.63E-10,2.17E-12,2.70E-08
3.24E-52,3.40E-59,1.56E-49,1.34E-45,8.13E-39,2.89E-24,1.15E-26,4.04E-31,5.32E-31,2.61E-34,3.07E-32,5.89E-33,5.76E-61,7.45E-30,8.97E-32,1.12E-31,2.25E-24,4.06E-25,6.39E-31,1.43E-25,1.58E-28,7.16E-30,7.37E-29,1.13E-24,2.14E-29,5.73E-23,5.24E-27,4.91E-29,0,1.14E-19,8.99E-33,3.76E-31,2.26E-32,1.64E-32,1.18E-32,9.25E-33,7.90E-20,3.34E-31,4.64E-11
1.25E-36,1.31E-43,6.05E-34,5.19E-30,3.15E-23,9.93E-09,1.08E-09,1.46E-15,1.92E-15,9.43E-19,1.11E-16,2.13E-17,2.23E-45,2.69E-14,3.24E-16,4.04E-16,8.64E-10,6.05E-09,5.62E-12,6.69E-09,1.26E-10,3.70E-14,6.48E-10,6.91E-09,1.89E-10,2.20E-08,1.49E-09,4.32E-10,4.32E-13,0,7.91E-14,3.30E-12,1.98E-13,1.45E-13,1.04E-13,8.14E-14,9.23E-13,2.94E-12,3.99E-12
1.56E-63,1.64E-70,7.53E-61,6.46E-57,3.92E-50,1.39E-35,5.54E-38,1.95E-42,2.56E-42,1.26E-45,1.48E-43,2.84E-44,2.78E-72,3.59E-41,4.32E-43,5.40E-43,1.08E-35,1.96E-36,2.58E-43,6.89E-37,7.61E-40,3.45E-41,1.15E-40,5.47E-36,8.95E-41,2.76E-34,2.53E-38,1.93E-40,4.41E-45,3.23E-43,0,1.84E-10,1.16E-05,1.61E-11,2.82E-07,0.0047,4.42E-05,3.00E-10,0.000414484
3.09E-64,3.25E-71,1.49E-61,1.28E-57,7.77E-51,2.76E-36,1.10E-38,3.86E-43,5.08E-43,2.50E-46,2.93E-44,5.63E-45,5.51E-73,7.12E-42,8.57E-44,1.07E-43,2.15E-36,3.88E-37,5.12E-44,1.37E-37,1.51E-40,6.84E-42,2.27E-41,1.08E-36,1.77E-41,5.47E-35,5.01E-39,3.82E-41,8.74E-46,6.40E-44,0.000145387,0,0.06005,4.12E-09,0.031375,6.83E-07,1.70E-06,4.73E-10,0.000347248
3.27E-64,3.43E-71,1.58E-61,1.36E-57,8.22E-51,2.92E-36,1.16E-38,4.09E-43,5.38E-43,2.64E-46,3.10E-44,5.95E-45,5.83E-73,7.53E-42,9.06E-44,1.13E-43,2.27E-36,4.10E-37,5.42E-44,1.44E-37,1.60E-40,7.23E-42,2.40E-41,1.15E-36,1.88E-41,5.79E-35,5.30E-39,4.04E-41,9.24E-46,6.77E-44,0.00108056,2.63E-08,0,1.01E-10,0.00075,5.08E-06,6.77E-06,1.88E-09,0.000570684
2.63E-64,2.76E-71,1.27E-61,1.09E-57,6.61E-51,2.35E-36,9.35E-39,3.29E-43,4.33E-43,2.12E-46,2.50E-44,4.79E-45,4.69E-73,6.06E-42,7.29E-44,9.11E-44,1.83E-36,3.30E-37,4.36E-44,1.16E-37,1.28E-40,5.82E-42,1.93E-41,9.23E-37,1.51E-41,4.66E-35,4.26E-39,3.25E-41,7.44E-46,5.45E-44,5.40E-08,1.35E-05,8.11E-07,0,1.44E-06,2.54E-10,3.92E-06,1.12E-13,0.0001625
2.90E-63,3.04E-70,1.40E-60,1.20E-56,7.28E-50,2.59E-35,1.03E-37,3.62E-42,4.76E-42,2.34E-45,2.75E-43,5.27E-44,5.16E-72,6.67E-41,8.02E-43,1.00E-42,2.01E-35,3.63E-36,4.80E-43,1.28E-36,1.41E-39,6.40E-41,2.13E-40,1.02E-35,1.66E-40,5.13E-34,4.69E-38,3.58E-40,8.18E-45,5.99E-43,4.75E-05,9.35E-08,0.006825,5.97E-11,0,2.79E-06,1.24E-06,8.28E-11,0.002830922
1.21E-62,1.27E-69,5.82E-60,5.00E-56,3.03E-49,1.08E-34,4.28E-37,1.51E-41,1.98E-41,9.73E-45,1.14E-42,2.19E-43,2.15E-71,2.78E-40,3.34E-42,4.17E-42,8.38E-35,1.51E-35,2.00E-42,5.33E-36,5.88E-39,2.67E-40,8.86E-40,4.23E-35,6.92E-40,2.14E-33,1.95E-37,1.49E-39,3.41E-44,2.50E-42,0.00947346,4.40E-10,1.20E-06,2.30E-11,1.02E-07,0,0.00018149,4.28E-10,0.000532596
4.28E-68,4.49E-75,2.07E-65,1.77E-61,1.07E-54,3.82E-40,1.52E-42,5.34E-47,7.03E-47,3.45E-50,4.05E-48,7.78E-49,7.62E-77,9.85E-46,1.19E-47,1.48E-47,2.97E-40,5.36E-41,7.09E-48,1.89E-41,2.09E-44,9.46E-46,3.14E-45,1.50E-40,2.45E-45,7.57E-39,6.93E-43,5.29E-45,1.21E-49,8.85E-48,1.28E-51,6.43E-50,3.86E-51,1.19E-50,2.02E-51,1.67E-50,0,4.03E-49,0.000135802
1.00E-63,1.05E-70,4.84E-61,4.15E-57,2.52E-50,8.95E-36,3.56E-38,1.25E-42,1.65E-42,8.09E-46,9.50E-44,1.82E-44,1.78E-72,2.31E-41,2.78E-43,3.47E-43,6.96E-36,1.26E-36,1.66E-43,4.43E-37,4.89E-40,2.22E-41,7.36E-41,3.51E-36,5.75E-41,1.77E-34,1.62E-38,1.24E-40,2.83E-45,2.07E-43,1.22E-08,1.89E-05,1.13E-06,5.80E-05,5.91E-07,1.07E-06,0.000199904,0,0.000143347
1.71E-71,1.79E-78,8.24E-69,7.07E-65,4.29E-58,1.52E-43,6.06E-46,2.13E-50,2.80E-50,1.38E-53,1.62E-51,3.10E-52,3.04E-80,3.93E-49,4.73E-51,5.90E-51,1.18E-43,2.14E-44,2.83E-51,7.53E-45,8.32E-48,3.77E-49,1.25E-48,5.98E-44,9.79E-49,3.02E-42,2.76E-46,2.11E-48,4.82E-53,3.53E-51,5.11E-55,2.57E-53,1.54E-54,4.73E-54,8.05E-55,6.66E-54,1.42E-10,1.61E-52,0
