0,107.866306,140.5709823,133.5771289,198.4000083,869.1148309,888.586169,447.9539581,454.7880015,455.2849813,321.9773819,462.8327215,241.6833324,432.5922439,263.986917,443.7072628,955.017343,963.3448912,1156.328646,887.3218589,867.9103981,895.7119548,912.3313854,880.3637445,1109.888091,911.0645253,935.2163889,949.4663517,1354.056697,1251.863097,1540.071779,1554.574875,1542.830002,1569.258567,1547.061797,1536.044725,1654.548771,1586.523047,1571.747266
107.866306,0,80.28644887,96.34168299,159.0292234,787.6608073,805.8731682,354.8640433,361.8317464,365.6636492,246.2061344,373.8042863,180.4608372,339.9771109,221.414,354.3882489,869.3453102,876.7212052,1060.62825,805.9879763,783.6986951,808.7069096,825.5568036,803.2623785,1017.31744,828.8651662,851.3836449,861.3948313,1256.833118,1154.828914,1439.492284,1454.414533,1442.88654,1469.712078,1447.317392,1435.197553,1561.493659,1486.793074,1481.550072
140.5709823,80.28644887,0,22.43526778,71.05686282,721.9322002,741.1827756,301.0019088,307.7658681,307.5805836,174.6425267,315.0389324,98.31488005,285.5865474,134.071919,295.984299,807.2347599,815.480522,1008.989669,740.1837539,720.2667872,747.8027476,764.4409768,734.2658361,962.0606348,763.7688064,787.6593262,801.5147999,1207.023989,1104.819246,1394.189367,1408.511676,1396.677884,1422.932143,1400.824452,1390.307397,1506.693975,1440.264412,1423.776083
133.5771289,96.34168299,22.43526778,0,63.20979669,731.7540657,751.4420979,316.4177304,323.0442228,321.7506455,185.4686645,328.9469973,103.7788997,300.9847082,129.6598863,310.1365239,818.5045726,827.0794531,1023.256727,749.9161958,731.1092908,759.631637,776.1769792,742.4755426,975.3733067,773.7966724,798.2625359,813.6018369,1221.634199,1119.439868,1409.802632,1423.986176,1412.084739,1438.191943,1416.16189,1406.025802,1519.828073,1455.577728,1436.06943
198.4000083,159.0292234,71.05686282,63.20979669,0,673.692422,693.9003456,273.8181807,279.7647942,275.3005318,134.5928296,281.6161284,51.37986927,258.7386333,63.72778019,263.857742,762.2016631,771.2149285,973.2091663,691.7082776,674.3502429,704.359129,720.672358,682.5233279,923.0164121,715.9162912,741.0832743,758.760489,1172.235203,1070.192495,1363.029002,1376.795109,1364.708548,1390.373354,1368.551214,1359.564972,1466.517992,1407.896931,1380.957368
869.1148309,787.6608073,721.9322002,731.7540657,673.692422,0,11.89950441,430.2746457,426.2622366,421.8425514,543.1152679,412.7116826,626.3703667,444.2024886,615.4198738,428.6420055,85.03758752,96.8796909,327.7880193,7.308250185,12.37191741,52.65792826,59.80416488,38.49815776,263.220314,31.29822933,58.59411218,93.01291648,519.9936553,424.1687605,721.0227075,731.6338082,718.7069021,741.0766167,721.0216638,719.7207976,790.0778849,758.9319728,699.7657387
888.586169,805.8731682,741.1827756,751.4420979,693.9003456,11.89950441,0,447.6918582,443.6708841,439.5291587,562.4483996,430.4288377,646.1501634,461.683523,636.1039681,446.3882836,68.53411698,80.370258,311.460215,9.354777994,18.09759087,43.84377547,47.08858715,55.11730671,246.7385463,18.68268094,42.93301515,76.98240227,503.4841515,407.7336409,704.5277731,715.1267311,702.1984392,724.5646058,704.5106553,703.2362686,774.3524888,742.4199745,684.5798656
447.9539581,354.8640433,301.0019088,316.4177304,273.8181807,430.2746457,447.6918582,0,0.525845885,17.57588738,135.7586289,23.63945965,220.3776735,8.149188618,236.1320139,17.64445372,508.8855147,515.839938,702.0408564,449.0094846,424.4522366,447.7734085,464.7092025,451.4316055,656.5802349,470.8517532,492.0714032,500.1155911,899.8292063,797.6271571,1087.268214,1101.475485,1089.594712,1115.766801,1093.698838,1083.491073,1201.161275,1133.12623,1120.246344
454.7880015,361.8317464,307.7658681,323.0442228,279.7647942,426.2622366,443.6708841,0.525845885,0,16.63173175,141.3413993,21.6037505,226.3901995,14.97901145,241.1028137,18.31331102,504.8606627,511.8225172,698.0022353,445.0041189,420.4190581,443.7568599,460.690496,447.5059139,652.5615699,466.8302764,488.0386735,496.1124776,895.7894014,793.5873323,1083.244246,1097.446618,1085.563648,1111.733041,1089.666402,1079.471121,1197.137952,1129.093363,1116.250109
455.2849813,365.6636492,307.5805836,321.7506455,275.3005318,421.8425514,439.5291587,17.57588738,16.63173175,0,136.1636935,7.377205405,222.3569716,24.37725122,233.2498595,6.279950706,502.1630442,509.5427776,699.9444513,440.3533023,416.8384256,441.5405862,458.3772279,441.132788,653.0333847,462.6538775,484.5311699,494.4369388,898.2682908,796.0754798,1087.117974,1101.122645,1089.147615,1115.108457,1093.15145,1083.493975,1197.709301,1132.540091,1115.724008
321.9773819,246.2061344,174.6425267,185.4686645,134.5928296,543.1152679,562.4483996,135.7586289,141.3413993,136.1636935,0,142.4901802,82.12090588,121.1093646,97.6048045,124.7471302,628.9618191,637.4370424,835.409027,561.3608758,541.7532642,569.9783244,586.5180306,555.7264937,786.4520404,584.9848614,609.04359,623.9866594,1034.208192,932.0847106,1224.240562,1238.102862,1226.060105,1251.845823,1229.967678,1220.712841,1330.646478,1269.333355,1246.47253
462.8327215,373.8042863,315.0389324,328.9469973,281.6161284,412.7116826,430.4288377,23.63945965,21.6037505,7.377205405,142.4901802,0,228.8674697,32.74150234,238.3368738,13.76909724,493.252753,500.6986985,691.9222721,431.1954114,407.8120124,432.7108029,449.5336264,431.8405591,644.6848365,453.5446587,475.5068335,485.6986322,890.360894,788.178765,1079.573058,1093.521199,1081.521163,1107.423298,1085.49171,1075.991954,1189.348819,1124.873549,1107.15212
241.6833324,180.4608372,98.31488005,103.7788997,51.37986927,626.3703667,646.1501634,220.3776735,226.3901995,222.3569716,82.12090588,228.8674697,0,205.2598146,51.12304814,210.8577494,713.5410105,722.2611315,921.7528985,644.512759,625.9953045,655.0434442,671.4904283,637.0067854,872.3934591,668.447557,693.056306,709.2355975,1120.614908,1018.507171,1310.719954,1324.589252,1312.547671,1338.330404,1316.454634,1307.183357,1416.39333,1355.819698,1331.694681
432.5922439,339.9771109,285.5865474,300.9847082,258.7386333,444.2024886,461.683523,8.149188618,14.97901145,24.37725122,121.1093646,32.74150234,205.2598146,0,222.1072127,18.7860096,523.1648766,530.1864733,716.5265369,462.8854749,438.5541841,462.1271307,479.0466365,464.8201236,671.1125422,484.8417059,506.1973678,514.5434066,914.272212,812.071754,1101.553883,1115.78606,1103.916749,1130.114193,1108.03307,1097.756762,1215.691844,1147.464574,1134.766753
263.986917,221.414,134.071919,129.6598863,63.72778019,615.4198738,636.1039681,236.1320139,241.1028137,233.2498595,97.6048045,238.3368738,51.12304814,222.1072127,0,222.4292322,705.5131559,714.9458749,921.6616796,633.2548924,617.3891625,648.7541932,664.8461197,622.3590174,869.5296367,657.7385599,683.5622059,703.1716806,1120.944186,1019.182397,1313.797806,1327.185648,1314.950943,1340.206024,1318.573908,1310.612831,1411.625782,1357.831335,1324.633011
443.7072628,354.3882489,295.984299,310.1365239,263.857742,428.6420055,446.3882836,17.64445372,18.31331102,6.279950706,124.7471302,13.76909724,210.8577494,18.7860096,222.4292322,0,509.3119253,516.768361,707.6871655,447.0898887,423.8249013,448.7815993,465.6034171,447.4186809,660.6403396,469.4956874,491.520143,501.7688874,906.0462046,803.8559728,1094.971111,1108.967125,1096.987913,1122.938215,1100.985895,1091.353038,1205.311357,1140.373358,1123.194248
955.017343,869.3453102,807.2347599,818.5045726,762.2016631,85.03758752,68.53411698,508.8855147,504.8606627,502.1630442,628.9618191,493.252753,713.5410105,523.1648766,705.5131559,509.3119253,0,10.16935325,242.264666,77.50430402,83.60533406,58.39394588,40.40420333,115.8309692,176.4398565,50.9888352,26.41059634,20.21527261,432.8571202,337.7142698,634.0346318,644.5241261,631.5799228,653.8661723,633.8552932,632.8222992,705.3719208,671.7209437,617.0333339
963.3448912,876.7212052,815.480522,827.0794531,771.2149285,96.8796909,80.370258,515.839938,511.8225172,509.5427776,637.4370424,500.6986985,722.2611315,530.1864733,714.9458749,516.768361,10.16935325,0,227.6480913,89.79699654,93.96694088,64.61445907,45.91022691,128.2430154,162.4096368,63.4365348,38.86710713,12.94192445,419.2390364,323.4872619,620.2058136,630.8520836,617.9366758,640.4132377,620.2879115,618.9064915,693.7475728,658.2704411,605.9392522
1156.328646,1060.62825,1008.989669,1023.256727,973.2091663,327.7880193,311.460215,702.0408564,698.0022353,699.9444513,835.409027,691.9222721,921.7528985,716.5265369,921.6616796,707.6871655,242.264666,227.6480913,0,321.8107279,319.5191342,281.4213986,266.467896,359.3187456,64.12546372,295.5588995,270.7801915,226.7092872,194.6011094,93.41862096,391.3768525,403.3520002,390.7692835,414.9568665,393.8177861,389.3293785,498.4319196,432.7381208,428.1676003
887.3218589,805.9879763,740.1837539,749.9161958,691.7082776,7.308250185,9.354777994,449.0094846,445.0041189,440.3533023,561.3608758,431.1954114,644.512759,462.8854749,633.2548924,447.0898887,77.50430402,89.79699654,321.8107279,0,27.21610742,58.01721482,60.79148918,41.76815566,256.2079496,20.64267656,49.23284675,88.67547264,512.3459784,417.4912312,713.6672456,724.029297,711.0606236,733.1427095,713.263351,712.5105179,779.9091936,750.9932456,689.1549935
