0,198.4000083,538.2716031,700.1737802,263.986917,895.7119548,875.6606444,877.5622861,955.112814,888.3180922,1182.304089,1092.312779,1025.583005,1324.000857,1266.942484,1282.963587,1443.171619,1429.666741,1559.01567
198.4000083,0,348.2764164,505.9476214,63.72778019,704.359129,677.9625761,679.7843481,757.6051095,690.4236743,997.4796393,900.7514696,834.8225738,1139.784807,1078.207522,1099.497893,1255.236487,1248.268623,1368.325557
538.2716031,348.2764164,0,155.7175674,296.2808896,348.5965868,336.824047,338.9722009,414.4422023,349.9811683,640.4235164,545.2283319,478.7484576,782.7700364,721.2808364,742.6773444,898.168775,892.0100644,1012.336379
700.1737802,505.9476214,155.7175674,0,449.1570139,184.0689954,169.6710103,171.9347784,245.7223086,182.936407,484.109491,379.7415874,314.4011056,625.8604644,558.8694801,587.0828904,736.1427677,738.0224192,847.3146937
263.986917,63.72778019,296.2808896,449.1570139,0,648.7541932,617.9228155,619.6763798,697.6001416,630.20199,944.9523921,844.5637825,779.1993558,1087.296682,1023.374097,1047.442449,1200.606566,1197.065152,1312.067348
895.7119548,704.359129,348.5965868,184.0689954,648.7541932,0,101.8836846,102.5054126,113.1866823,104.6044683,299.4028116,193.3653931,127.2249496,440.0541559,371.5071201,402.2075563,548.7804238,553.4942405,660.7490091
875.6606444,677.9625761,336.824047,169.6710103,617.9228155,101.8836846,0,0.344021514,77.11824452,10.72759684,370.7033323,243.7697836,190.558422,504.7292903,424.8964348,470.4046797,599.1543375,620.4239451,700.530129
877.5622861,679.7843481,338.9722009,171.9347784,619.6763798,102.5054126,0.344021514,0,71.13088486,4.367096995,367.3179006,239.5762234,187.425962,500.753776,420.4021271,466.6719492,594.3626922,616.4943589,695.2439828
955.112814,757.6051095,414.4422023,245.7223086,697.6001416,113.1866823,77.11824452,71.13088486,0,64.20833124,311.1803332,178.1497575,137.9515668,439.1059343,355.0841651,407.0122462,526.5752555,554.8757414,624.5548203
888.3180922,690.4236743,349.9811683,182.936407,630.20199,104.6044683,10.72759684,4.367096995,64.20833124,0,363.5450262,234.9686291,184.0286663,496.3255048,415.4237769,462.5054919,589.0063903,612.1045479,689.1888737
1182.304089,997.4796393,640.4235164,484.109491,944.9523921,299.4028116,370.7033323,367.3179006,311.1803332,363.5450262,0,134.5610718,160.455904,137.4190047,96.05211351,98.32721699,258.7616768,249.5786451,382.4139716
1092.312779,900.7514696,545.2283319,379.7415874,844.5637825,193.3653931,243.7697836,239.5762234,178.1497575,234.9686291,134.5610718,0,56.294349,260.8841627,181.4720849,228.2073033,357.804582,376.7073479,466.9450823
1025.583005,834.8225738,478.7484576,314.4011056,779.1993558,127.2249496,190.558422,187.425962,137.9515668,184.0286663,160.455904,56.294349,0,298.2057037,227.6892595,261.8294936,404.9559668,412.9328165,518.2572591
1324.000857,1139.784807,782.7700364,625.8604644,1087.296682,440.0541559,504.7292903,500.753776,439.1059343,496.3255048,137.4190047,260.8841627,298.2057037,0,91.99366096,35.46956056,128.6872241,110.3714496,256.6878946
1266.942484,1078.207522,721.2808364,558.8694801,1023.374097,371.5071201,424.8964348,420.4021271,355.0841651,415.4237769,96.05211351,181.4720849,227.6892595,91.99366096,0,77.46447665,175.6489041,202.5658396,291.9284232
1282.963587,1099.497893,742.6773444,587.0828904,1047.442449,402.2075563,470.4046797,466.6719492,407.0122462,462.5054919,98.32721699,228.2073033,261.8294936,35.46956056,77.46447665,0,166.4802179,146.9849169,294.1182695
1443.171619,1255.236487,898.168775,736.1427677,1200.606566,548.7804238,599.1543375,594.3626922,526.5752555,589.0063903,258.7616768,357.804582,404.9559668,128.6872241,175.6489041,166.4802179,0,109.9996319,125.3913699
1429.666741,1248.268623,892.0100644,738.0224192,1197.065152,553.4942405,620.4239451,616.4943589,554.8757414,612.1045479,249.5786451,376.7073479,412.9328165,110.3714496,202.5658396,146.9849169,109.9996319,0,210.9969836
1559.01567,1368.325557,1012.336379,847.3146937,1312.067348,660.7490091,700.530129,695.2439828,624.5548203,689.1888737,382.4139716,466.9450823,518.2572591,256.6878946,291.9284232,294.1182695,125.3913699,210.9969836,0
